date,username,tweet,language,hashtags,cashtags,nlikes,nreplies,nretweets
2022-04-24 06:06:17,BadassFomo,🚨😳 35mins left! CHARITY AUCTION - 100% donated to @TheOceanCleanup - fight ocean plastic pollution. Be quick!  📦 Badass FOMO 014 Neptune  🚫 End April 23 11:30pm UTC/GMT ✅ Latest bid ◎1.25 🙋‍♂️ Bid  https://t.co/juwzP5G4cx  #solana #NFTCommunity #NFTs #SolanaNFTs #NFTalert #nft  https://t.co/yss5WC2HW3,en,"['solana', 'nftcommunity', 'nfts', 'solananfts', 'nftalert', 'nft']",[],3,0,0
2022-04-24 06:06:07,NFTwelfare,Consider following if you like/use my artwork. [][][][][][][][][][][][][][][][][][][][][][][][][][[][][][[][] #NFT #NFTCommunity #NFTs  #NFTGiveaway #NFTGiveaways #NFTartist #nftart #NFTdrops  #NFTdrop Drop your NFTs !! RT LIKE AND SHARE MY FAMsz #BTC #bitcoin #ETH  https://t.co/18TRGqYuPG,en,"['nft', 'nftcommunity', 'nfts', 'nftgiveaway', 'nftgiveaways', 'nftartist', 'nftart', 'nftdrops', 'nftdrop', 'btc', 'bitcoin', 'eth']",[],5,2,1
2022-04-24 06:06:06,zakbalive,Participate in fightoftheages #NFT Giveaways Competition by @Dct_Capital  https://t.co/ssMfyTIjBd #DCT #DCTCapital #NFTs #FOTA #P2E,en,"['nft', 'dct', 'dctcapital', 'nfts', 'fota', 'p2e']",[],1,0,0
2022-04-24 06:06:05,foton_NFT,Top NFT 🖼🖼🖼🌷Check out this item on OpenSea  https://t.co/jFl8NPbV45 via @opensea #NFT #NFTCommunity #NFTs,en,"['nft', 'nftcommunity', 'nfts']",[],2,0,0
2022-04-24 06:06:04,PunksReload,CryptoPunk Reload #0034 🔃  https://t.co/GoChy1DwFk  #NFT #NFTs #CryptoPunks #CryptoPunk #PunkFollowPunk #NFTcommunity #CryptoPunksReload #familyNFTs  https://t.co/GhnwZsXAJG,en,"['nft', 'nfts', 'cryptopunks', 'cryptopunk', 'punkfollowpunk', 'nftcommunity', 'cryptopunksreload', 'familynfts']",[],1,0,0
2022-04-24 06:06:03,makochyon,"👉I just joined the whitelist for #BlueZillApeClub!  🔥Go and enter for a chance to join the exclusive, #NFT group for #BlueZIlla loaded with top-shelf membership perks!  TG:  https://t.co/FhO9DaEx44  #NFTs #NFTCollector #nftcommunity  https://t.co/dQKGd9OyCX",en,"['bluezillapeclub', 'nft', 'bluezilla', 'nfts', 'nftcollector', 'nftcommunity']",[],3,0,0
2022-04-24 06:05:58,winsomeartnft,Unrecorded #1 🔥 0.1 $ETH    https://t.co/JlYlbdyPme  #NFT #NFTCommunity #nftcollector #NFTshill #NFTs @opensea  https://t.co/gbK8L6YlbR,cy,"['nft', 'nftcommunity', 'nftcollector', 'nftshill', 'nfts']",['eth'],4,1,1
2022-04-24 06:05:48,WazHouse,#Nftcommunity #NFTs #Nftcollector #NFTartist #NFT #opensea @garyvee @TeamGaryVee Check out a #Waz  https://t.co/4wGb0mPavh,en,"['nftcommunity', 'nfts', 'nftcollector', 'nftartist', 'nft', 'opensea', 'waz']",[],4,0,0
2022-04-24 06:05:37,Theta_NFT_BOT,🟢 Alienlike TBILL Sticker has been bought for 42 TFUEL ( 7$ ) #Opentheta  #ThetaLands #Theta #OpenTheta #crypto #THETA #TFUEL $TFUEL $THETA #NFTs #NFT #NFTcollector #NFTcommunity #TDROP $TDROP #Metaverse #ThetaVerse  https://t.co/lz1ndjMKGZ,en,"['opentheta', 'thetalands', 'theta', 'opentheta', 'crypto', 'theta', 'tfuel', 'nfts', 'nft', 'nftcollector', 'nftcommunity', 'tdrop', 'metaverse', 'thetaverse']","['tfuel', 'theta', 'tdrop']",3,0,0
2022-04-24 06:05:35,NyoMin123,"👉I just joined the whitelist for #BlueZillApeClub!  🔥Go and enter for a chance to join the exclusive, #NFT group for #BlueZIlla loaded with top-shelf membership perks!  TG:  https://t.co/vrdA5yAcwZ  #NFTs #NFTCollector #nftcommunity  https://t.co/Ep7tizTFv8",en,"['bluezillapeclub', 'nft', 'bluezilla', 'nfts', 'nftcollector', 'nftcommunity']",[],5,0,0
2022-04-24 06:05:28,kikillo,Kikillo® K55 (High School Chaos) minted on @foundation! 🌐 &lt;3   https://t.co/mQv1JrA17d   #NFT #NFTs #NFTCommunity #NFTDrop #NFTArt  https://t.co/ld9b2kUC8J,en,"['nft', 'nfts', 'nftcommunity', 'nftdrop', 'nftart']",[],7,0,0
2022-04-24 06:05:24,DavidBrownpt,"GN #nft FAM, please enjoy and appreciate my #nfts #NFTCollection @bavugar @Benjieth23 @BenjaminBitcoin @mkmusician @WhaleShark_Pro",en,"['nft', 'nfts', 'nftcollection']",[],4,0,0
2022-04-24 06:05:14,sonny02181,"👉I just joined the whitelist for #BlueZillApeClub!  🔥Go and enter for a chance to join the exclusive, #NFT group for #BlueZIlla loaded with top-shelf membership perks!  TG:  https://t.co/yLhcyGvMGZ Discord:  https://t.co/vDYMTaDhe2  #NFTs #nftcommunity  https://t.co/Z4WgKJbZZ1",en,"['bluezillapeclub', 'nft', 'bluezilla', 'nfts', 'nftcommunity']",[],4,0,0
2022-04-24 06:05:00,ellenk_nfts,Check out this item on OpenSea  https://t.co/JwNnhk9dAj via @opensea  #WomenInNFT #NFTs #NFT #NFTCommunity #nftcollectors #travelNFTs #inlovewiththemed #NFTcollections #FoodiesNFTs #NFTRecipes,en,"['womeninnft', 'nfts', 'nft', 'nftcommunity', 'nftcollectors', 'travelnfts', 'inlovewiththemed', 'nftcollections', 'foodiesnfts', 'nftrecipes']",[],2,0,0
2022-04-24 06:04:58,0nft01,I want to be rewarded for my hard work #NFTs #NFTCommunity #NFTGiveaway #NFT #OpenSeaNFT #NFTCollection #NFTGiveaways #Metaverse #NFTdrop #nftcollector #NFTCommumity #NFTdrop #NFTGame,en,"['nfts', 'nftcommunity', 'nftgiveaway', 'nft', 'openseanft', 'nftcollection', 'nftgiveaways', 'metaverse', 'nftdrop', 'nftcollector', 'nftcommumity', 'nftdrop', 'nftgame']",[],3,0,0
2022-04-24 06:04:51,jewelry_crypto,Check out Splash - Blue Liquid  by Jewelry cryptoART at  https://t.co/vJ2sOXkRhD NFT!  https://t.co/ULFmvSIjI7 via @cryptocom   #NFT #NFTs #NFTdrop #NFTCollection #uniqueNFT #CRO #crofam #cryptocom #cryptocomnft  https://t.co/XZsh5ZYnvC,en,"['nft', 'nfts', 'nftdrop', 'nftcollection', 'uniquenft', 'cro', 'crofam', 'cryptocom', 'cryptocomnft']",[],2,0,0
2022-04-24 06:04:47,edelxbronze,@arya_theblue #nfts #nftcommunity #nftartist #nftcollector #openseanft #NFT,und,"['nfts', 'nftcommunity', 'nftartist', 'nftcollector', 'openseanft', 'nft']",[],2,0,0
2022-04-24 06:04:33,Crypto_J_Cats,GMです❣️🐈✨ 多くのご応募ありがとうございます‼️ ゆっくりみていきます✨∩^ω^∩❣️ #nfts #NFT #NFT買います,ja,"['nfts', 'nft', 'nft買います']",[],2,0,0
2022-04-24 06:04:31,RWezenaar,⚡ Gunung Agung ⚡  Part of my Sunset Series  ➡ 50% of sales will go back into the #NFTCommunity  👇 click 👇  https://t.co/XHmtGMKdgv #artwork #NFT #NFTart #sunset #nftcollector #cryptoartist #NFTs #wezenaar #rickwezenaar  https://t.co/2MRo3HEn6q,en,"['nftcommunity', 'artwork', 'nft', 'nftart', 'sunset', 'nftcollector', 'cryptoartist', 'nfts', 'wezenaar', 'rickwezenaar']",[],3,0,1
2022-04-24 06:04:30,5OShadeOfGreen,"Ripple Price Prediction for Today, April 22: XRP Consolidates Below $0.75  https://t.co/ma90JfJLsA #NFT #NFTCommunity #NFTGiveaway #Metaverse #NFTs #NFTArt #Blockchain",en,"['nft', 'nftcommunity', 'nftgiveaway', 'metaverse', 'nfts', 'nftart', 'blockchain']",[],4,0,0
2022-04-24 06:04:26,PrepUniverse,"Would Tony Stark be Team Punk or Team Ape? Probably both, right? Definitely both.  #NFTCommunity #nft #NFTs #PrepUniverse #cryptocurrency #CryptoNews #NFTartist #ETH #BTC #Bitcoin #NFTcollections  https://t.co/rE9BjfxLVT",en,"['nftcommunity', 'nft', 'nfts', 'prepuniverse', 'cryptocurrency', 'cryptonews', 'nftartist', 'eth', 'btc', 'bitcoin', 'nftcollections']",[],5,2,0
2022-04-24 06:04:25,CryPtoFun_2022,personally not into shoes I can't wear. Not even in the metaverse. nope. nope. nope. at least as long as money doesn't convince me any better ✌🏻😂 #NFT #BAYC #NFTCommunity #ZombieApes #NFTS #NFTdrop #OpenSeaNFT #NFT #nftcollector #NFTCollection #nftart #NFTProject #NFTCommmunity,en,"['nft', 'bayc', 'nftcommunity', 'zombieapes', 'nfts', 'nftdrop', 'openseanft', 'nft', 'nftcollector', 'nftcollection', 'nftart', 'nftproject', 'nftcommmunity']",[],5,1,0
2022-04-24 06:04:22,CatboticaSales,Catbotica #11586 Rarity# 10784  Sold for 0.11Ξ #NFT #NFTs #NFTsales #NFTcollection #artoftheday #nfts #blockchain #cryptonews  https://t.co/sc0onLwp9t,ca,"['nft', 'nfts', 'nftsales', 'nftcollection', 'artoftheday', 'nfts', 'blockchain', 'cryptonews']",[],3,0,0
2022-04-24 06:04:12,WitnessGOATness,"Check out @MoonKittyDC 🌙🐱 Follow and Join the community  ""If you're not early, you're late.""  #NFT #NFTs #NFTCommunity #NFTProject #nftart #MKDC #MoonKitty  https://t.co/HruLB68zXz",en,"['nft', 'nfts', 'nftcommunity', 'nftproject', 'nftart', 'mkdc', 'moonkitty']",[],9,1,2
2022-04-24 06:04:09,vairinh0s,This #NFTs game is crazy... I can keep an eye on everything but I've bought this little guy from @Terra_fragments w/ some $luna that I've got chilling in my wallet. I checked some info and for a long time I do not see a #mint sold out so fast on @randomearth_io   #TerraLuna #NFT  https://t.co/uxz5LU7CFH,en,"['nfts', 'mint', 'terraluna', 'nft']",['luna'],8,0,1
2022-04-24 06:04:08,SkyTheGuyNFTs,"Picture this at the top of @MagicEden   It just makes sense!😍  Go mint yours now, We're Live: https://t.co/TcjsVxdc7F  #NFT  #NFTCommunity  #NFTs #NFTProject  #nftart #Solana #SOL #SolanaNFT #NFTdrop #NFTgaming  https://t.co/2vt4pFjKyN",en,"['nft', 'nftcommunity', 'nfts', 'nftproject', 'nftart', 'solana', 'sol', 'solananft', 'nftdrop', 'nftgaming']",[],7,0,1
2022-04-24 06:04:06,GMetaverseNFT,Dear Followers &amp; Holders of Galaxy Metaverse 🪐  We need your help so the more people can see and join to our cool project.  Hit RT button! 🚀  Lets see what exposure we can get together 💪  #nft #nfts #nftcommunity #nftproject  https://t.co/9i7O3yCUer,en,"['nft', 'nfts', 'nftcommunity', 'nftproject']",[],6,0,1
2022-04-24 06:04:02,wheregold_nft,Polygon 🪙 Where's The Gold?  Color: Sky Blue Crayola   https://t.co/QlezGeZ5dw  NFT collection by dad from  https://t.co/NoiehXT9uD 💛  BUY 1 GET 1 FREE 👉  https://t.co/gyPu6OQlsK  #NFT #NFTcollectibles #NFTpolygon #NFTcollector #NFTs  https://t.co/HvakQX5wue,en,"['nft', 'nftcollectibles', 'nftpolygon', 'nftcollector', 'nfts']",[],3,0,0
2022-04-24 06:04:01,MetaDeFiNFT,Colorful flowers and some relaxing music. What's better? @karaemurphy  Let’s support artists and the #NFTCommunity #NFTart #NFTs #NFT #NFTartist  Spread the word ❤️  https://t.co/PDFtlrNcE5,en,"['nftcommunity', 'nftart', 'nfts', 'nft', 'nftartist']",[],3,1,0
2022-04-24 06:04:00,sureitsnothing,OZIOAPE ONLY 0.0008BTC    https://t.co/W3yeLS4fs4  #pepenft #pepefam #nft #digitalartist #NFTs #blockchain #legacy #GANart #Glitch #BTC #BitcoinNFTs  https://t.co/fWasCfZ8p0,ro,"['pepenft', 'pepefam', 'nft', 'digitalartist', 'nfts', 'blockchain', 'legacy', 'ganart', 'glitch', 'btc', 'bitcoinnfts']",[],3,0,0
2022-04-24 06:03:59,BoredSourHeads,A Sour Shout out to the one that bought not ONE But TWO🤮 Much Love and Thank You 🙏  LFG!!!!! #NFT #NFTS #NFTGame #NFTGiveaways #NFTCommunity  #nftcollector #gifs #FridayVibes #ad #ETH #free  https://t.co/YeqH32vPX7,en,"['nft', 'nfts', 'nftgame', 'nftgiveaways', 'nftcommunity', 'nftcollector', 'gifs', 'fridayvibes', 'ad', 'eth', 'free']",[],2,2,0
2022-04-24 06:03:54,PokerChips99,Baby Ninian ⚡   @monzterminions you guys have done an amazing job with the designs! Honestly each and every #MINIZ look flawless!   Join us on:  https://t.co/THfz58wuQf  Also Subscribe this Channel:  https://t.co/KJLHz7gzM8  Best #NFTCommunity ever!  #MMGEMZ #NFT #NFTs #nftart  https://t.co/fYZwLfGcLo,en,"['miniz', 'nftcommunity', 'mmgemz', 'nft', 'nfts', 'nftart']",[],2,0,0
2022-04-24 06:03:54,NFTStalkerIO,Emotionnal Damage  #NFT #NFTs #NFTCommunity  https://t.co/tZkYaFK1ie,en,"['nft', 'nfts', 'nftcommunity']",[],5,0,2
2022-04-24 06:03:53,Anderso45081404,@ToxicSkullsClub #ToxicSkullsClub #ToxicFollowToxic #NFTs #NFT #NFTCommunity  https://t.co/OU0MDYlarY,und,"['toxicskullsclub', 'toxicfollowtoxic', 'nfts', 'nft', 'nftcommunity']",[],5,1,0
2022-04-24 06:03:46,ColorIsVitamin,Check out this item on OpenSea  https://t.co/iUDgBz47Rw via @opensea  #NFT #NFTs #cryptoartist #Crypto #NFTCommunity #nftcollector #pixelart #nftart #NFTartwork #Art #fineart,en,"['nft', 'nfts', 'cryptoartist', 'crypto', 'nftcommunity', 'nftcollector', 'pixelart', 'nftart', 'nftartwork', 'art', 'fineart']",[],3,1,0
2022-04-24 06:03:34,nickylynn_nfts,Where NFT creators and collectors 🥂 #nftcreators #nftcollectors #NFT #NFTs #nftcommunity #nftcollector   https://t.co/1z5vJ5y2qk,en,"['nftcreators', 'nftcollectors', 'nft', 'nfts', 'nftcommunity', 'nftcollector']",[],3,2,0
2022-04-24 06:03:34,FlippingAlgos,"💰 Earn Crypto by owning Flipping Birds #NFT ‼️ ✅More Flipping Birds NFTs held🟰 more #crypto #airdrop weekly in your wallet‼️ ✅Collect Flipping Birds #NFTs &amp; earn $STKE, $ZONE &amp; $BLOCK 🐣What are you waiting for⁉️",en,"['nft', 'crypto', 'airdrop', 'nfts']","['stke', 'zone', 'block']",5,3,2
2022-04-24 06:03:27,NFTwelfare,Consider following if you like/use my artwork. [][][][][][][][][][][][][][][][][][][][][][][][][][[][][][[][] #NFT #NFTCommunity #NFTs  #NFTGiveaway #NFTGiveaways #NFTartist #nftart #NFTdrops  #NFTdrop Drop your NFTs !! RT LIKE AND SHARE MY FAMsz  https://t.co/2Lzc3mFqRO,en,"['nft', 'nftcommunity', 'nfts', 'nftgiveaway', 'nftgiveaways', 'nftartist', 'nftart', 'nftdrops', 'nftdrop']",[],4,1,0
2022-04-24 06:03:26,kt86802864,"👉I just joined the whitelist for #BlueZillApeClub!  🔥Go and enter for a chance to join the exclusive, #NFT group for #BlueZIlla loaded with top-shelf membership perks!  TG:  https://t.co/Jk1W9aQEZX  #NFTs #NFTCollector #nftcommunity  https://t.co/h24pX9xjtJ",en,"['bluezillapeclub', 'nft', 'bluezilla', 'nfts', 'nftcollector', 'nftcommunity']",[],5,2,0
2022-04-24 06:03:18,Theta_NFT_BOT,🟢 Alienlike TBILL Sticker has been bought for 40 TFUEL ( 7$ ) #Opentheta  #ThetaLands #Theta #OpenTheta #crypto #THETA #TFUEL $TFUEL $THETA #NFTs #NFT #NFTcollector #NFTcommunity #TDROP $TDROP #Metaverse #ThetaVerse  https://t.co/PfF1QxAORh,en,"['opentheta', 'thetalands', 'theta', 'opentheta', 'crypto', 'theta', 'tfuel', 'nfts', 'nft', 'nftcollector', 'nftcommunity', 'tdrop', 'metaverse', 'thetaverse']","['tfuel', 'theta', 'tdrop']",5,0,0
2022-04-24 06:03:15,Bcgamepartner,Today’s Live Casino Game of Day is Live BlackJack Vip V By Evolution  Play now  https://t.co/14dHDMlHiy  1⃣ Retweet &amp; Like  2⃣ Tag 2 people  3⃣ Comment Below Bcgame Username   #casino #gamble #crypto #Vegas #slot #gambling #highroller #Bitcoin     #ETH #NFT #NFTs #DeFi  https://t.co/1tDmuyqfXd,en,"['casino', 'gamble', 'crypto', 'vegas', 'slot', 'gambling', 'highroller', 'bitcoin', 'eth', 'nft', 'nfts', 'defi']",[],2,0,0
2022-04-24 06:03:13,ErenScor3,"👉I just joined the whitelist for #BlueZillApeClub!  🔥Go and enter for a chance to join the exclusive, #NFT group for #BlueZIlla loaded with top-shelf membership perks!  TG:  https://t.co/bvAvZB70kT  #NFTs #NFTCollector #nftcommunity  https://t.co/Z2jAXRZiLo",en,"['bluezillapeclub', 'nft', 'bluezilla', 'nfts', 'nftcollector', 'nftcommunity']",[],4,0,0
2022-04-24 06:03:10,RWezenaar,"⚡  Artwork: ""Temper Temper"" ⚡  Who will give this  a new home? 👀 ➡ 50% of sales will go back into the #NFTCommunity  👇 click 👇  https://t.co/G97Fm4eyJH #artwork #NFT #NFTart #LGBTQ #nftcollector #cryptoartist #NFTs #wezenaar #rickwezenaar  https://t.co/wqLHhNOaJO",en,"['nftcommunity', 'artwork', 'nft', 'nftart', 'lgbtq', 'nftcollector', 'cryptoartist', 'nfts', 'wezenaar', 'rickwezenaar']",[],5,0,1
2022-04-24 06:03:06,NewYorkNFTs,"The Digital Renaissance: Bridging the gap between the old &amp; the new. Inviting your #digitalart into your home, office, or gallery. Giving a fresh breath of life &amp; excitement to the NFT community.  Order Yours Now! 👉🏾  https://t.co/tryMZ4Zdfu  #NFT #NFTs #NFTArt #NFTCommunity #RT  https://t.co/2LpDktQTLO",en,"['digitalart', 'nft', 'nfts', 'nftart', 'nftcommunity', 'rt']",[],6,0,0
2022-04-24 06:03:02,PokerChips99,📰 Follow @monzterminions for update about Monzter Minion and the next #Mint.   Join the discord  https://t.co/THfz58wuQf  Subscribe their YouTube Channel   https://t.co/KJLHz7gzM8   #MINIZ #MMGEMZ #ETH #NFT #NFTs #NFTCommunity #NFTCollection #NFTGiveaways #NFTProject #NFTGaming  https://t.co/HAxGArcU7k,en,"['mint', 'miniz', 'mmgemz', 'eth', 'nft', 'nfts', 'nftcommunity', 'nftcollection', 'nftgiveaways', 'nftproject', 'nftgaming']",[],3,0,1
2022-04-24 06:03:02,DreamToonsNFT,Dream Toons... the new toons on the chain... 🥷  https://t.co/HHudaITz75  #NFT #NFTs #DreamToons #CartoonNFT #LooneyLuca #NFTkids #NFTfamily #NFTcommunity #DreamToons #familyNFTs  https://t.co/BnbxSOWKLc,en,"['nft', 'nfts', 'dreamtoons', 'cartoonnft', 'looneyluca', 'nftkids', 'nftfamily', 'nftcommunity', 'dreamtoons', 'familynfts']",[],3,0,1
2022-04-24 06:02:59,ScotchNakamoto,Check out this item on OpenSea  https://t.co/KakItIFVPl via @opensea  #NFT #NFTs #cryptoartist #Crypto #NFTCommunity #nftcollector #pixelart #nftart #NFTartwork #Art #fineart,en,"['nft', 'nfts', 'cryptoartist', 'crypto', 'nftcommunity', 'nftcollector', 'pixelart', 'nftart', 'nftartwork', 'art', 'fineart']",[],4,0,0
2022-04-24 06:02:50,ADanielHill,"The NFT Community Day is starting to get visibility after months of working. Follow @TheNFTDAY for updates. Many people behind this amazing project, among them @ccrock1533 @MrRussellDavis and @ADanielHill  #nft #nfts #NFTCommunity #NFTProject",en,"['nft', 'nfts', 'nftcommunity', 'nftproject']",[],8,5,5
2022-04-24 06:02:42,_creativethings,Drop your hot #NFT. 👇💚   #NFTS  🔥,en,"['nft', 'nfts']",[],9,13,1
2022-04-24 06:02:35,AquilamVolare,Participate in fightoftheages #NFT Giveaways Competition by @Dct_Capital  https://t.co/OlNRRbZVlJ #DCT #DCTCapital #NFTs #FOTA #P2E,en,"['nft', 'dct', 'dctcapital', 'nfts', 'fota', 'p2e']",[],2,1,0
2022-04-24 06:02:34,PokerChips99,This minion keeps track of good deeds 🤓  Best Community Ever!!! ❤‍🔥🔥   Follow: @monzterminions   Join:  https://t.co/THfz58wuQf  Subscribe:  https://t.co/KJLHz7gzM8   #Sandbox #P2E #game is in Development.   #MINIZ #MMGEMZ #NFT #NFTs #NFTCommunity #NFTGame #NFTGaming #nftart  https://t.co/JvFkN1t6Qv,en,"['sandbox', 'p2e', 'game', 'miniz', 'mmgemz', 'nft', 'nfts', 'nftcommunity', 'nftgame', 'nftgaming', 'nftart']",[],1,0,0
2022-04-24 06:02:30,skullc_rypto,C-ryptoSkull💀💀                         https://t.co/JMqTnwCqlG              @opensea                                         #OpenSeaNFT #opensea #NFT #NFTs #NFTartist #NFTdrop #NFTCollection #NFTGiveaways       Check out my nft collection  https://t.co/xaB8UDbyUX,en,"['openseanft', 'opensea', 'nft', 'nfts', 'nftartist', 'nftdrop', 'nftcollection', 'nftgiveaways']",[],5,0,0
2022-04-24 06:02:28,HolosphereNFT,#NFTCommunity #nfts #NFT #NFTproject #NFTdrop    https://t.co/MqnTOR9Sv2 via @opensea,und,"['nftcommunity', 'nfts', 'nft', 'nftproject', 'nftdrop']",[],4,1,0
2022-04-24 06:02:27,TheSpeekEZ,No Back Peddlarz   #NFT #NFTs #NFTCommunity #nftcollector #Blockchain #cryptocurrency #nftart  https://t.co/s2jL3bVcXp,en,"['nft', 'nfts', 'nftcommunity', 'nftcollector', 'blockchain', 'cryptocurrency', 'nftart']",[],5,0,0
2022-04-24 06:02:26,realestategame_,Congratulations to our latest Land Baron owner  Welcome to the family  https://t.co/5CsePPpa1y  #NFTs #realestate #digitalland #VR #SOL #Solana #SolanaNFTs #metaverse #virtualland #NFT  https://t.co/1h0kXzkpKs,en,"['nfts', 'realestate', 'digitalland', 'vr', 'sol', 'solana', 'solananfts', 'metaverse', 'virtualland', 'nft']",[],2,0,0
2022-04-24 06:02:26,StonedBearsCrew,Is the Discord Public? First 420 to join get whitelist role!   -  https://t.co/etrpVY3Vbc  #solana #NFTs #NFT #NFTCommunity #NFTCollector #giveaway #whitelist  https://t.co/1hzrQyYmw1,en,"['solana', 'nfts', 'nft', 'nftcommunity', 'nftcollector', 'giveaway', 'whitelist']",[],16,1,8
2022-04-24 06:02:26,SlMetaFamily,Sol Meta Family ~ WL Giveaway 🚀  50$ &amp; 1 Whitelist Spots!  To enter  -Follow  @SlMetaFamily  + 🔔 -RT📌 &amp; LIKE -Tag 2 friends -Mention Your SOL address!   #NFTGiveaway #NFTs #Nft #BAYC #MAYC #NFTCollection #NFTGiveaways #NFTdrop  https://t.co/Q0ZDMJ7vyY,en,"['nftgiveaway', 'nfts', 'nft', 'bayc', 'mayc', 'nftcollection', 'nftgiveaways', 'nftdrop']",[],4,1,0
2022-04-24 06:02:18,cipherpunksnft,Check out this item on OpenSea  https://t.co/7HQP6XJgBh via @opensea  #イラスト #nft #絵 #画 #procreate #drawing #ipad #sketch #portrait #NFTCommunity #인물화 #NFTs #NFTdrop #NFTdrops #NFTCommunity,en,"['イラスト', 'nft', '絵', '画', 'procreate', 'drawing', 'ipad', 'sketch', 'portrait', 'nftcommunity', '인물화', 'nfts', 'nftdrop', 'nftdrops', 'nftcommunity']",[],7,1,1
2022-04-24 06:02:17,PokerChips99,Ethereal Leader! 💙  Beware! Don't find it too cute to pet it 🥶   And another milestone is achieved!  This project doesn't only have great utility but a great team of fun and loving people!  Get your #MINIZ from #OpenSea and stake to earn #MMGEMZ @monzterminions  #NFT #NFTs #ETH  https://t.co/qMmvlovbnu,en,"['miniz', 'opensea', 'mmgemz', 'nft', 'nfts', 'eth']",[],4,1,1
2022-04-24 06:02:15,rvyulia2,Part 4️⃣ Since then I have a happy canine childhood and I have everything and even more   https://t.co/dugXWfc3GT  #NFT #NFTs #NFTCommuntiy #NFTCollection #Crypto #blockchain #nftart  https://t.co/feIZw40oZw,en,"['nft', 'nfts', 'nftcommuntiy', 'nftcollection', 'crypto', 'blockchain', 'nftart']",[],5,0,1
